Product,title,url,rating,review_count,price
Headphone,"ThinkWrite TechnologiesTW100 Ultra Ergo Headphone for Apple iPad, Google Chromebook, Kindle Fire, Android Tablet and Laptops",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics-intl-ship_sr_pg7_1?ie=UTF8&adId=A0820585D2XGP31Z8KZ5&url=%2FThinkWrite-Headphone-Chromebook-Android-Laptops%2Fdp%2FB085DR47DP%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3Dheadphones%26qid%3D1631039482%26s%3Delectronics%26sr%3D1-98-spons%26psc%3D1%26smid%3DA3P54CGVDYG59T&qualifier=1631039482&id=3930236206828223&widgetName=sp_atf_next,4.1,36,13.99
Headphone,Skullcandy Crusher Evo Wireless Over-Ear Headphone - True Black,https://www.amazon.com/Skullcandy-Crusher-Wireless-Over-Ear-Headphone/dp/B08FCGH2RL/ref=sr_1_99?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-99,4.8,2620,178.0
Headphone,"Kurdene Wireless Earbuds,Bluetooth Earbuds with Charging Case Bass Sounds IPX8 Waterproof Sports Bluetooth Headphones with Mic Touch Control 24H Playtime (Royal Blue)",https://www.amazon.com/Wireless-Bluetooth-Charging-Waterproof-Headphones/dp/B08B56W236/ref=sr_1_100?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-100,4.3,31022,28.99
Headphone,"Sonitum Kids Headphones with Microphone, Wired Head Phones with Volume Control for Computer Cellphone, On Ear Headphones for School, Foldable/Adjustable fit Tangle Free 1.5m Cord, 3.5mm Jack",https://www.amazon.com/Headphones-Microphone-Lightweight-Comfortable-Foldable/dp/B07J5X68B2/ref=sr_1_101?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-101,4.5,2521,16.97
Headphone,"PowerLocus Wireless Bluetooth Over-Ear Stereo Foldable Headphones, Wired Headsets with Built-in Microphone for iPhone, Samsung, LG, iPad (Rose Gold)",https://www.amazon.com/PowerLocus-Wireless-Bluetooth-Headphones-Microphone/dp/B06XT8L1YF/ref=sr_1_103?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-103,4.5,24458,20.99
Headphone,TOZO T12 Wireless Earbuds Bluetooth Headphones Premium Fidelity Sound Quality Wireless Charging Case Digital LED Intelligence Display IPX8 Waterproof Earphones Built-in Mic Headset for Sport Black,https://www.amazon.com/TOZO-Bluetooth-Headphones-Intelligence-Waterproof/dp/B085DL3KMR/ref=sr_1_104?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-104,4.4,34205,39.98
Headphone,"Kids Headphones-noot products K22 Foldable Stereo Tangle-Free 5ft Long cord 3.5mm Jack Plug in Wired On-Ear Headset for iPad/Amazon Kindle,Fire/Boys/Girls/Laptop/School/Travel/Plane/Tablet (Teal/Lime)",https://www.amazon.com/Headphones-noot-products-K22-Tangle-Free-Smartphones/dp/B07H2NQMLD/ref=sr_1_105?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-105,4.7,6691,19.99
Headphone,"Wholesale Bulk Headphones Earphones Earbuds - Kaysent(KHP-25Mixed) 25 Packs Mixed Colors(Each 5 Pack) Stereo Headphone for School, Classroom, Airplane, Hospiital, Students,Kids and Adults",https://www.amazon.com/Wholesale-Bulk-Headphones-Earphones-Earbuds/dp/B07L12Y4SN/ref=sr_1_106?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-106,4.2,572,74.98
Headphone,"iRAG J01 Kids Headphones Foldable Stereo Tangle-Free 5ft Long Cord 3.5mm Jack Plug in Wired On-Ear Headset for iPad/Amazon Kindle,Fire/Toddler/Boys/Girls/School/Laptop/Travel/Plane/Tablet(Ocean Blue)",https://www.amazon.com/iRAG-J01-Headphones-Foldable-Tangle-Free/dp/B07TK2XCBX/ref=sr_1_109?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-109,4.7,4132,17.99
Headphone,"Bluetooth Headphones Wireless,Tuinyo Over Ear Stereo Wireless Headset 35H Playtime with deep bass, Soft Memory-Protein Earmuffs, Built-in Mic Wired Mode PC/Cell Phones/TV- Rose Gold",https://www.amazon.com/Bluetooth-Headphones-Wireless-Playtime-Memory-Protein/dp/B07ZRSPGLH/ref=sr_1_110?dchild=1&keywords=headphones&qid=1631039482&s=electronics&sr=1-110,4.4,6161,28.99
